!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R06435,,,8.5,0.1,298.15,uncertainty is too high
R06436,1.2,24.7,8.5,0.1,298.15,
R06437,-12.3,3.7,8.5,0.1,298.15,
R06438,75.0,22.2,8.5,0.1,298.15,
R06439,,,8.5,0.1,298.15,uncertainty is too high
R06440,0.0,28.3,8.5,0.1,298.15,
R06441,83.8,26.6,8.5,0.1,298.15,
R06443,,,8.5,0.1,298.15,uncertainty is too high
R06445,170.4,24.2,8.5,0.1,298.15,
R06446,74.9,24.0,8.5,0.1,298.15,
R06447,-643.2,54.5,8.5,0.1,298.15,
R06448,-207.7,73.1,8.5,0.1,298.15,
R06449,-1208.1,65.0,8.5,0.1,298.15,
R06450,-26.5,69.2,8.5,0.1,298.15,
R06451,-30.1,71.1,8.5,0.1,298.15,
R06452,-22.8,78.3,8.5,0.1,298.15,
R06453,-124.3,62.0,8.5,0.1,298.15,
R06454,,,8.5,0.1,298.15,uncertainty is too high
R06455,,,8.5,0.1,298.15,uncertainty is too high
R06456,,,8.5,0.1,298.15,uncertainty is too high
R06457,,,8.5,0.1,298.15,uncertainty is too high
R06458,-135.1,52.3,8.5,0.1,298.15,
R06459,-151.4,62.1,8.5,0.1,298.15,
R06460,-26.4,56.9,8.5,0.1,298.15,
R06461,-29.3,63.6,8.5,0.1,298.15,
R06462,-389.8,49.9,8.5,0.1,298.15,
R06463,-402.0,49.9,8.5,0.1,298.15,
R06464,-402.0,57.1,8.5,0.1,298.15,
R06465,,,8.5,0.1,298.15,uncertainty is too high
R06466,,,8.5,0.1,298.15,uncertainty is too high
R06467,,,8.5,0.1,298.15,uncertainty is too high
R06468,,,8.5,0.1,298.15,uncertainty is too high
R06469,,,8.5,0.1,298.15,uncertainty is too high
R06470,,,8.5,0.1,298.15,uncertainty is too high
R06471,,,8.5,0.1,298.15,uncertainty is too high
R06472,,,8.5,0.1,298.15,uncertainty is too high
R06473,,,8.5,0.1,298.15,uncertainty is too high
R06474,,,8.5,0.1,298.15,uncertainty is too high
R06475,,,8.5,0.1,298.15,uncertainty is too high
R06476,,,8.5,0.1,298.15,uncertainty is too high
R06477,,,8.5,0.1,298.15,uncertainty is too high
R06478,,,8.5,0.1,298.15,uncertainty is too high
R06479,,,8.5,0.1,298.15,uncertainty is too high
R06480,,,8.5,0.1,298.15,uncertainty is too high
R06481,,,8.5,0.1,298.15,uncertainty is too high
R06482,,,8.5,0.1,298.15,uncertainty is too high
R06483,,,8.5,0.1,298.15,uncertainty is too high
R06484,,,8.5,0.1,298.15,uncertainty is too high
R06485,,,8.5,0.1,298.15,uncertainty is too high
R06486,,,8.5,0.1,298.15,uncertainty is too high
R06487,,,8.5,0.1,298.15,uncertainty is too high
R06488,,,8.5,0.1,298.15,uncertainty is too high
R06489,,,8.5,0.1,298.15,uncertainty is too high
R06490,,,8.5,0.1,298.15,uncertainty is too high
R06491,,,8.5,0.1,298.15,uncertainty is too high
R06492,,,8.5,0.1,298.15,uncertainty is too high
R06493,,,8.5,0.1,298.15,uncertainty is too high
R06494,,,8.5,0.1,298.15,uncertainty is too high
R06495,,,8.5,0.1,298.15,uncertainty is too high
R06496,,,8.5,0.1,298.15,uncertainty is too high
R06497,,,8.5,0.1,298.15,uncertainty is too high
R06498,,,8.5,0.1,298.15,uncertainty is too high
R06499,,,8.5,0.1,298.15,uncertainty is too high
R06500,,,8.5,0.1,298.15,uncertainty is too high
R06501,,,8.5,0.1,298.15,uncertainty is too high
R06502,-0.0,32.4,8.5,0.1,298.15,
R06503,-36.9,86.0,8.5,0.1,298.15,
R06504,-62.7,87.8,8.5,0.1,298.15,
R06505,42.5,87.9,8.5,0.1,298.15,
R06506,-15.6,90.0,8.5,0.1,298.15,
R06510,,,8.5,0.1,298.15,uncertainty is too high
R06513,-46.3,5.9,8.5,0.1,298.15,
R06514,-12.3,3.7,8.5,0.1,298.15,
R06515,-156.4,12.7,8.5,0.1,298.15,
R06516,0.2,21.9,8.5,0.1,298.15,
R06517,,,8.5,0.1,298.15,uncertainty is too high
R06518,,,8.5,0.1,298.15,uncertainty is too high
R06519,,,8.5,0.1,298.15,uncertainty is too high
R06520,-16.1,21.8,8.5,0.1,298.15,
R06521,-16.1,21.3,8.5,0.1,298.15,
R06522,,,8.5,0.1,298.15,uncertainty is too high
R06523,,,8.5,0.1,298.15,uncertainty is too high
R06525,-390.2,21.8,8.5,0.1,298.15,
R06526,,,8.5,0.1,298.15,uncertainty is too high
R06527,,,8.5,0.1,298.15,uncertainty is too high
R06528,,,8.5,0.1,298.15,uncertainty is too high
R06529,,,8.5,0.1,298.15,uncertainty is too high
R06530,-9.4,8.7,8.5,0.1,298.15,
R06531,-3.0,5.7,8.5,0.1,298.15,
R06532,-43.7,53.8,8.5,0.1,298.15,
R06533,-43.7,61.9,8.5,0.1,298.15,
R06534,,,8.5,0.1,298.15,uncertainty is too high
R06535,,,8.5,0.1,298.15,uncertainty is too high
R06536,,,8.5,0.1,298.15,uncertainty is too high
R06537,,,8.5,0.1,298.15,uncertainty is too high
R06538,,,8.5,0.1,298.15,uncertainty is too high
R06539,,,8.5,0.1,298.15,uncertainty is too high
R06540,-511.4,47.2,8.5,0.1,298.15,
R06541,,,8.5,0.1,298.15,uncertainty is too high
R06542,,,8.5,0.1,298.15,uncertainty is too high
R06543,,,8.5,0.1,298.15,uncertainty is too high
R06544,,,8.5,0.1,298.15,uncertainty is too high
R06545,,,8.5,0.1,298.15,uncertainty is too high
R06546,,,8.5,0.1,298.15,uncertainty is too high
R06547,,,8.5,0.1,298.15,uncertainty is too high
R06548,,,8.5,0.1,298.15,uncertainty is too high
R06549,,,8.5,0.1,298.15,uncertainty is too high
R06550,,,8.5,0.1,298.15,uncertainty is too high
R06551,,,8.5,0.1,298.15,uncertainty is too high
R06553,,,8.5,0.1,298.15,uncertainty is too high
R06554,,,8.5,0.1,298.15,uncertainty is too high
R06556,-96.2,32.4,8.5,0.1,298.15,
R06557,,,8.5,0.1,298.15,uncertainty is too high
R06558,,,8.5,0.1,298.15,uncertainty is too high
R06559,,,8.5,0.1,298.15,uncertainty is too high
R06560,,,8.5,0.1,298.15,uncertainty is too high
R06561,,,8.5,0.1,298.15,uncertainty is too high
R06562,,,8.5,0.1,298.15,uncertainty is too high
R06563,,,8.5,0.1,298.15,uncertainty is too high
R06564,,,8.5,0.1,298.15,uncertainty is too high
R06565,140.3,56.9,8.5,0.1,298.15,
R06568,-102.9,44.5,8.5,0.1,298.15,
R06569,19.0,39.8,8.5,0.1,298.15,
R06570,-15.4,22.5,8.5,0.1,298.15,
R06571,-15.1,18.1,8.5,0.1,298.15,
R06572,-428.7,7.7,8.5,0.1,298.15,
R06573,-441.3,7.7,8.5,0.1,298.15,
R06574,,,8.5,0.1,298.15,uncertainty is too high
R06575,,,8.5,0.1,298.15,uncertainty is too high
R06576,,,8.5,0.1,298.15,uncertainty is too high
R06577,,,8.5,0.1,298.15,uncertainty is too high
R06578,,,8.5,0.1,298.15,uncertainty is too high
R06579,-204.3,15.6,8.5,0.1,298.15,
R06580,-204.4,14.4,8.5,0.1,298.15,
R06582,-435.1,33.5,8.5,0.1,298.15,
R06583,-15.8,22.5,8.5,0.1,298.15,
R06584,-203.8,38.4,8.5,0.1,298.15,
R06585,,,8.5,0.1,298.15,uncertainty is too high
R06586,321.0,20.4,8.5,0.1,298.15,
R06587,1747.3,11.5,8.5,0.1,298.15,
R06588,-890.8,6.5,8.5,0.1,298.15,
R06589,-1.9,6.8,8.5,0.1,298.15,
R06590,,,8.5,0.1,298.15,uncertainty is too high
R06591,,,8.5,0.1,298.15,uncertainty is too high
R06592,-124.1,16.4,8.5,0.1,298.15,
R06593,-126.9,32.6,8.5,0.1,298.15,
R06594,0.0,4.4,8.5,0.1,298.15,
R06595,1.9,24.7,8.5,0.1,298.15,
R06597,,,8.5,0.1,298.15,uncertainty is too high
R06598,,,8.5,0.1,298.15,uncertainty is too high
R06599,,,8.5,0.1,298.15,uncertainty is too high
R06600,,,8.5,0.1,298.15,uncertainty is too high
R06601,-56.7,33.3,8.5,0.1,298.15,
R06602,-86.7,13.5,8.5,0.1,298.15,
R06603,-85.7,13.3,8.5,0.1,298.15,
R06604,-68.8,26.8,8.5,0.1,298.15,
R06605,-68.8,26.8,8.5,0.1,298.15,
R06606,,,8.5,0.1,298.15,uncertainty is too high
R06607,,,8.5,0.1,298.15,uncertainty is too high
R06610,6.5,46.1,8.5,0.1,298.15,
R06611,,,8.5,0.1,298.15,uncertainty is too high
R06612,,,8.5,0.1,298.15,uncertainty is too high
R06613,-61.9,17.8,8.5,0.1,298.15,
R06614,,,8.5,0.1,298.15,uncertainty is too high
R06615,-43.7,45.9,8.5,0.1,298.15,
R06617,,,8.5,0.1,298.15,uncertainty is too high
R06618,,,8.5,0.1,298.15,uncertainty is too high
R06619,,,8.5,0.1,298.15,uncertainty is too high
R06620,-88.2,6.3,8.5,0.1,298.15,
R06621,-2.2,29.5,8.5,0.1,298.15,
R06622,-352.1,19.5,8.5,0.1,298.15,
R06624,-411.8,35.2,8.5,0.1,298.15,
R06625,4060.2,30.6,8.5,0.1,298.15,
R06626,12.0,11.4,8.5,0.1,298.15,
R06627,,,8.5,0.1,298.15,uncertainty is too high
R06628,0.0,28.8,8.5,0.1,298.15,
R06629,6.7,27.8,8.5,0.1,298.15,
R06630,80.4,27.8,8.5,0.1,298.15,
R06631,27.0,36.6,8.5,0.1,298.15,
R06632,-503.2,12.2,8.5,0.1,298.15,
R06633,-6.6,12.1,8.5,0.1,298.15,
R06634,3.7,25.2,8.5,0.1,298.15,
R06635,,,8.5,0.1,298.15,uncertainty is too high
R06637,,,8.5,0.1,298.15,uncertainty is too high
R06641,,,8.5,0.1,298.15,uncertainty is too high
R06642,,,8.5,0.1,298.15,uncertainty is too high
R06643,,,8.5,0.1,298.15,uncertainty is too high
R06644,,,8.5,0.1,298.15,uncertainty is too high
R06645,,,8.5,0.1,298.15,uncertainty is too high
R06650,-55.7,95.3,8.5,0.1,298.15,
R06651,110.1,85.1,8.5,0.1,298.15,
R06652,-159.9,82.6,8.5,0.1,298.15,
R06653,-160.2,88.0,8.5,0.1,298.15,
R06654,110.4,84.9,8.5,0.1,298.15,
R06655,-242.1,84.6,8.5,0.1,298.15,
R06656,,,8.5,0.1,298.15,uncertainty is too high
R06659,-22.6,108.1,8.5,0.1,298.15,
R06660,-22.6,111.1,8.5,0.1,298.15,
R06661,,,8.5,0.1,298.15,uncertainty is too high
R06662,,,8.5,0.1,298.15,uncertainty is too high
R06664,,,8.5,0.1,298.15,uncertainty is too high
R06665,-31.0,118.3,8.5,0.1,298.15,
R06666,,,8.5,0.1,298.15,uncertainty is too high
R06667,,,8.5,0.1,298.15,uncertainty is too high
R06668,,,8.5,0.1,298.15,uncertainty is too high
R06670,109.7,99.5,8.5,0.1,298.15,
R06671,,,8.5,0.1,298.15,uncertainty is too high
R06672,,,8.5,0.1,298.15,uncertainty is too high
R06673,,,8.5,0.1,298.15,uncertainty is too high
R06674,,,8.5,0.1,298.15,uncertainty is too high
R06675,,,8.5,0.1,298.15,uncertainty is too high
R06676,-81.7,90.9,8.5,0.1,298.15,
R06677,8.5,109.7,8.5,0.1,298.15,
R06678,63.7,72.5,8.5,0.1,298.15,
R06679,-408.8,71.8,8.5,0.1,298.15,
R06680,,,8.5,0.1,298.15,uncertainty is too high
R06681,-82.0,90.8,8.5,0.1,298.15,
R06682,8.5,109.7,8.5,0.1,298.15,
R06683,-436.0,112.7,8.5,0.1,298.15,
R06684,-25.5,116.8,8.5,0.1,298.15,
R06685,-15.2,116.1,8.5,0.1,298.15,
R06686,-0.5,115.9,8.5,0.1,298.15,
R06687,,,8.5,0.1,298.15,uncertainty is too high
R06688,-389.8,108.5,8.5,0.1,298.15,
R06689,-61.7,108.3,8.5,0.1,298.15,
R06690,-387.7,108.4,8.5,0.1,298.15,
R06691,-389.8,115.9,8.5,0.1,298.15,
R06692,-62.0,115.8,8.5,0.1,298.15,
R06693,,,8.5,0.1,298.15,uncertainty is too high
R06694,61.7,108.3,8.5,0.1,298.15,
R06695,99.0,97.7,8.5,0.1,298.15,
R06696,-404.1,96.3,8.5,0.1,298.15,
R06697,-101.7,122.7,8.5,0.1,298.15,
R06698,641.3,122.2,8.5,0.1,298.15,
R06699,-130.6,82.0,8.5,0.1,298.15,
R06700,-409.9,101.5,8.5,0.1,298.15,
R06701,113.3,98.1,8.5,0.1,298.15,
R06702,106.0,93.1,8.5,0.1,298.15,
R06703,,,8.5,0.1,298.15,uncertainty is too high
R06704,-671.1,85.5,8.5,0.1,298.15,
R06706,176.7,101.4,8.5,0.1,298.15,
R06707,385.0,100.5,8.5,0.1,298.15,
R06709,176.7,101.7,8.5,0.1,298.15,
R06710,385.5,100.8,8.5,0.1,298.15,
R06711,384.8,94.5,8.5,0.1,298.15,
R06712,-173.9,89.9,8.5,0.1,298.15,
R06713,176.2,95.5,8.5,0.1,298.15,
R06714,,,8.5,0.1,298.15,uncertainty is too high
R06715,,,8.5,0.1,298.15,uncertainty is too high
R06716,,,8.5,0.1,298.15,uncertainty is too high
R06717,,,8.5,0.1,298.15,uncertainty is too high
R06718,,,8.5,0.1,298.15,uncertainty is too high
R06719,,,8.5,0.1,298.15,uncertainty is too high
R06724,,,8.5,0.1,298.15,uncertainty is too high
R06725,,,8.5,0.1,298.15,uncertainty is too high
R06726,,,8.5,0.1,298.15,uncertainty is too high
R06727,,,8.5,0.1,298.15,uncertainty is too high
R06728,,,8.5,0.1,298.15,uncertainty is too high
R06729,,,8.5,0.1,298.15,uncertainty is too high
R06730,,,8.5,0.1,298.15,uncertainty is too high
R06731,,,8.5,0.1,298.15,uncertainty is too high
R06732,,,8.5,0.1,298.15,uncertainty is too high
R06733,,,8.5,0.1,298.15,uncertainty is too high
R06734,,,8.5,0.1,298.15,uncertainty is too high
R06735,,,8.5,0.1,298.15,uncertainty is too high
R06736,,,8.5,0.1,298.15,uncertainty is too high
R06737,,,8.5,0.1,298.15,uncertainty is too high
R06738,,,8.5,0.1,298.15,uncertainty is too high
R06740,-94.0,12.4,8.5,0.1,298.15,
R06741,186.2,25.1,8.5,0.1,298.15,
R06742,,,8.5,0.1,298.15,uncertainty is too high
R06743,319.6,39.8,8.5,0.1,298.15,
R06744,-246.8,7.6,8.5,0.1,298.15,
R06745,,,8.5,0.1,298.15,uncertainty is too high
R06746,,,8.5,0.1,298.15,uncertainty is too high
R06747,,,8.5,0.1,298.15,uncertainty is too high
R06748,,,8.5,0.1,298.15,uncertainty is too high
R06749,,,8.5,0.1,298.15,uncertainty is too high
R06750,,,8.5,0.1,298.15,uncertainty is too high
R06751,,,8.5,0.1,298.15,uncertainty is too high
R06752,,,8.5,0.1,298.15,uncertainty is too high
R06753,,,8.5,0.1,298.15,uncertainty is too high
R06754,,,8.5,0.1,298.15,uncertainty is too high
R06755,,,8.5,0.1,298.15,uncertainty is too high
R06756,,,8.5,0.1,298.15,uncertainty is too high
R06757,-138.2,11.4,8.5,0.1,298.15,
R06758,-447.0,18.8,8.5,0.1,298.15,
R06759,-488.6,18.0,8.5,0.1,298.15,
R06760,,,8.5,0.1,298.15,uncertainty is too high
R06761,,,8.5,0.1,298.15,uncertainty is too high
R06762,268.6,17.6,8.5,0.1,298.15,
R06763,-258.8,16.6,8.5,0.1,298.15,
R06764,,,8.5,0.1,298.15,uncertainty is too high
R06765,,,8.5,0.1,298.15,uncertainty is too high
R06766,,,8.5,0.1,298.15,uncertainty is too high
R06767,,,8.5,0.1,298.15,uncertainty is too high
R06768,,,8.5,0.1,298.15,uncertainty is too high
R06769,,,8.5,0.1,298.15,uncertainty is too high
R06770,,,8.5,0.1,298.15,uncertainty is too high
R06771,,,8.5,0.1,298.15,uncertainty is too high
R06772,,,8.5,0.1,298.15,uncertainty is too high
R06773,,,8.5,0.1,298.15,uncertainty is too high
R06774,,,8.5,0.1,298.15,uncertainty is too high
R06775,,,8.5,0.1,298.15,uncertainty is too high
R06776,,,8.5,0.1,298.15,uncertainty is too high
R06777,,,8.5,0.1,298.15,uncertainty is too high
R06778,,,8.5,0.1,298.15,uncertainty is too high
R06779,-61.5,46.4,8.5,0.1,298.15,
R06780,-204.8,9.4,8.5,0.1,298.15,
R06781,-199.3,8.7,8.5,0.1,298.15,
R06782,-390.9,15.6,8.5,0.1,298.15,
R06783,-385.3,16.3,8.5,0.1,298.15,
R06784,-34.9,19.1,8.5,0.1,298.15,
R06785,-34.8,20.1,8.5,0.1,298.15,
R06786,-434.2,14.6,8.5,0.1,298.15,
R06787,-434.1,15.6,8.5,0.1,298.15,
R06788,-263.4,14.8,8.5,0.1,298.15,
R06789,-60.9,11.5,8.5,0.1,298.15,
R06790,-206.3,5.3,8.5,0.1,298.15,
R06791,-206.4,5.3,8.5,0.1,298.15,
R06792,,,8.5,0.1,298.15,uncertainty is too high
R06793,,,8.5,0.1,298.15,uncertainty is too high
R06794,,,8.5,0.1,298.15,uncertainty is too high
R06795,,,8.5,0.1,298.15,uncertainty is too high
R06796,,,8.5,0.1,298.15,uncertainty is too high
R06797,,,8.5,0.1,298.15,uncertainty is too high
R06798,,,8.5,0.1,298.15,uncertainty is too high
R06799,-4.6,74.9,8.5,0.1,298.15,
R06800,1.4,76.7,8.5,0.1,298.15,
R06801,,,8.5,0.1,298.15,uncertainty is too high
R06802,,,8.5,0.1,298.15,uncertainty is too high
R06803,,,8.5,0.1,298.15,uncertainty is too high
R06804,,,8.5,0.1,298.15,uncertainty is too high
R06805,,,8.5,0.1,298.15,uncertainty is too high
R06806,,,8.5,0.1,298.15,uncertainty is too high
R06807,,,8.5,0.1,298.15,uncertainty is too high
R06808,,,8.5,0.1,298.15,uncertainty is too high
R06809,,,8.5,0.1,298.15,uncertainty is too high
R06810,,,8.5,0.1,298.15,uncertainty is too high
R06811,,,8.5,0.1,298.15,uncertainty is too high
R06812,,,8.5,0.1,298.15,uncertainty is too high
R06813,,,8.5,0.1,298.15,uncertainty is too high
R06814,,,8.5,0.1,298.15,uncertainty is too high
R06815,,,8.5,0.1,298.15,uncertainty is too high
R06816,,,8.5,0.1,298.15,uncertainty is too high
R06817,,,8.5,0.1,298.15,uncertainty is too high
R06818,,,8.5,0.1,298.15,uncertainty is too high
R06819,,,8.5,0.1,298.15,uncertainty is too high
R06820,-21.8,51.5,8.5,0.1,298.15,
R06821,,,8.5,0.1,298.15,uncertainty is too high
R06822,,,8.5,0.1,298.15,uncertainty is too high
R06823,,,8.5,0.1,298.15,uncertainty is too high
R06824,,,8.5,0.1,298.15,uncertainty is too high
R06825,,,8.5,0.1,298.15,uncertainty is too high
R06826,,,8.5,0.1,298.15,uncertainty is too high
R06827,,,8.5,0.1,298.15,uncertainty is too high
R06828,,,8.5,0.1,298.15,uncertainty is too high
R06829,,,8.5,0.1,298.15,uncertainty is too high
R06830,-8.2,7.6,8.5,0.1,298.15,
R06831,,,8.5,0.1,298.15,uncertainty is too high
R06832,,,8.5,0.1,298.15,uncertainty is too high
R06833,,,8.5,0.1,298.15,uncertainty is too high
R06834,,,8.5,0.1,298.15,uncertainty is too high
R06835,,,8.5,0.1,298.15,uncertainty is too high
R06836,9.8,4.9,8.5,0.1,298.15,
R06837,-903.7,4.9,8.5,0.1,298.15,
R06838,22.1,12.4,8.5,0.1,298.15,
R06839,,,8.5,0.1,298.15,uncertainty is too high
R06840,,,8.5,0.1,298.15,uncertainty is too high
R06841,-69.9,5.4,8.5,0.1,298.15,
R06842,19.1,8.3,8.5,0.1,298.15,
R06843,1.3,8.4,8.5,0.1,298.15,
R06844,86.6,7.9,8.5,0.1,298.15,
R06845,-92.9,9.1,8.5,0.1,298.15,
R06846,9.1,5.8,8.5,0.1,298.15,
R06847,68.5,9.5,8.5,0.1,298.15,
R06848,,,8.5,0.1,298.15,uncertainty is too high
R06849,67.1,6.1,8.5,0.1,298.15,
R06850,67.1,7.5,8.5,0.1,298.15,
R06851,-435.0,21.6,8.5,0.1,298.15,
R06852,-4.1,23.6,8.5,0.1,298.15,
R06853,,,8.5,0.1,298.15,uncertainty is too high
R06854,,,8.5,0.1,298.15,uncertainty is too high
R06855,-214.1,7.3,8.5,0.1,298.15,
R06856,,,8.5,0.1,298.15,uncertainty is too high
R06857,,,8.5,0.1,298.15,uncertainty is too high
R06858,-154.3,43.3,8.5,0.1,298.15,
R06859,,,8.5,0.1,298.15,uncertainty is too high
R06861,,,8.5,0.1,298.15,uncertainty is too high
R06862,,,8.5,0.1,298.15,uncertainty is too high
R06863,,,8.5,0.1,298.15,uncertainty is too high
R06865,-220.9,61.1,8.5,0.1,298.15,
R06866,-2.5,62.1,8.5,0.1,298.15,
R06867,,,8.5,0.1,298.15,uncertainty is too high
R06868,,,8.5,0.1,298.15,uncertainty is too high
R06869,,,8.5,0.1,298.15,uncertainty is too high
R06870,-3.4,6.3,8.5,0.1,298.15,
R06871,-8.0,0.8,8.5,0.1,298.15,
R06872,,,8.5,0.1,298.15,uncertainty is too high
R06875,,,8.5,0.1,298.15,uncertainty is too high
R06876,,,8.5,0.1,298.15,uncertainty is too high
R06877,,,8.5,0.1,298.15,uncertainty is too high
R06878,,,8.5,0.1,298.15,uncertainty is too high
R06879,,,8.5,0.1,298.15,uncertainty is too high
R06880,-368.5,27.5,8.5,0.1,298.15,
R06881,-204.6,28.3,8.5,0.1,298.15,
R06882,-43.0,32.0,8.5,0.1,298.15,
R06883,-398.7,23.5,8.5,0.1,298.15,
R06884,-386.8,26.8,8.5,0.1,298.15,
R06885,2.7,22.3,8.5,0.1,298.15,
R06886,-383.5,23.1,8.5,0.1,298.15,
R06887,-326.4,25.8,8.5,0.1,298.15,
R06888,-398.7,23.0,8.5,0.1,298.15,
R06889,-500.4,21.5,8.5,0.1,298.15,
R06890,-390.1,12.2,8.5,0.1,298.15,
R06891,6.9,10.8,8.5,0.1,298.15,
R06892,-417.4,12.8,8.5,0.1,298.15,
R06893,-77.1,13.9,8.5,0.1,298.15,
R06894,-43.2,22.2,8.5,0.1,298.15,
R06895,,,8.5,0.1,298.15,uncertainty is too high
R06896,,,8.5,0.1,298.15,uncertainty is too high
R06897,-0.6,7.3,8.5,0.1,298.15,
R06898,127.3,28.5,8.5,0.1,298.15,
R06899,234.6,48.0,8.5,0.1,298.15,
R06900,-379.2,33.6,8.5,0.1,298.15,
R06901,-383.5,40.1,8.5,0.1,298.15,
R06902,-433.9,25.1,8.5,0.1,298.15,
R06903,-40.4,22.5,8.5,0.1,298.15,
R06904,-3.2,22.5,8.5,0.1,298.15,
R06905,-22.0,38.1,8.5,0.1,298.15,
R06906,3.3,38.0,8.5,0.1,298.15,
R06907,-60.6,37.3,8.5,0.1,298.15,
R06908,-26.3,37.4,8.5,0.1,298.15,
R06909,-347.8,29.2,8.5,0.1,298.15,
R06910,-77.9,33.7,8.5,0.1,298.15,
R06911,-11.5,28.5,8.5,0.1,298.15,
R06912,-293.8,19.9,8.5,0.1,298.15,
R06913,9.5,13.8,8.5,0.1,298.15,
R06914,-52.5,11.9,8.5,0.1,298.15,
R06915,-436.6,15.7,8.5,0.1,298.15,
R06916,-386.7,23.5,8.5,0.1,298.15,
R06917,14.5,22.5,8.5,0.1,298.15,
R06918,-54.0,22.4,8.5,0.1,298.15,
R06919,-347.8,28.8,8.5,0.1,298.15,
R06920,-151.2,33.3,8.5,0.1,298.15,
R06921,-379.8,27.9,8.5,0.1,298.15,
R06922,74.9,18.8,8.5,0.1,298.15,
R06923,11.3,13.6,8.5,0.1,298.15,
R06924,-180.1,14.5,8.5,0.1,298.15,
R06925,-1.2,12.1,8.5,0.1,298.15,
R06926,-386.7,23.5,8.5,0.1,298.15,
R06927,14.5,22.5,8.5,0.1,298.15,
R06928,-54.0,22.4,8.5,0.1,298.15,
R06929,-774.7,14.7,8.5,0.1,298.15,
R06930,-347.8,29.0,8.5,0.1,298.15,
R06931,-78.0,33.5,8.5,0.1,298.15,
R06932,-379.1,27.8,8.5,0.1,298.15,
R06933,72.5,18.3,8.5,0.1,298.15,
R06934,9.1,13.0,8.5,0.1,298.15,
R06935,-50.6,11.4,8.5,0.1,298.15,
R06936,-437.0,15.5,8.5,0.1,298.15,
R06937,-347.8,29.2,8.5,0.1,298.15,
R06938,-516.1,23.5,8.5,0.1,298.15,
R06939,-436.6,15.7,8.5,0.1,298.15,
R06940,-28.8,34.0,8.5,0.1,298.15,
R06941,,,8.5,0.1,298.15,uncertainty is too high
R06942,-0.6,31.5,8.5,0.1,298.15,
R06943,54.8,32.3,8.5,0.1,298.15,
R06944,-19.5,6.2,8.5,0.1,298.15,
R06945,-401.1,32.0,8.5,0.1,298.15,
R06946,,,8.5,0.1,298.15,uncertainty is too high
R06947,,,8.5,0.1,298.15,uncertainty is too high
R06948,,,8.5,0.1,298.15,uncertainty is too high
R06949,,,8.5,0.1,298.15,uncertainty is too high
R06950,,,8.5,0.1,298.15,uncertainty is too high
R06951,,,8.5,0.1,298.15,uncertainty is too high
R06952,,,8.5,0.1,298.15,uncertainty is too high
R06953,,,8.5,0.1,298.15,uncertainty is too high
R06954,,,8.5,0.1,298.15,uncertainty is too high
R06955,,,8.5,0.1,298.15,uncertainty is too high
R06956,,,8.5,0.1,298.15,uncertainty is too high
R06957,-178.9,33.7,8.5,0.1,298.15,
R06958,58.2,32.8,8.5,0.1,298.15,
R06959,-325.4,32.2,8.5,0.1,298.15,
R06960,-154.1,83.3,8.5,0.1,298.15,
R06961,-18.1,83.0,8.5,0.1,298.15,
R06962,-207.7,83.4,8.5,0.1,298.15,
R06963,-154.1,86.4,8.5,0.1,298.15,
R06964,-340.7,84.0,8.5,0.1,298.15,
R06966,,,8.5,0.1,298.15,uncertainty is too high
R06967,,,8.5,0.1,298.15,uncertainty is too high
R06968,,,8.5,0.1,298.15,uncertainty is too high
R06969,,,8.5,0.1,298.15,uncertainty is too high
R06970,,,8.5,0.1,298.15,uncertainty is too high
R06971,,,8.5,0.1,298.15,uncertainty is too high
R06972,,,8.5,0.1,298.15,uncertainty is too high
R06973,1.0,10.4,8.5,0.1,298.15,
R06974,-6.8,13.8,8.5,0.1,298.15,
R06975,9.8,7.0,8.5,0.1,298.15,
R06976,-15.6,5.8,8.5,0.1,298.15,
R06977,-20.4,9.3,8.5,0.1,298.15,
R06978,-27.4,9.5,8.5,0.1,298.15,
R06979,54.4,17.8,8.5,0.1,298.15,
R06980,,,8.5,0.1,298.15,uncertainty is too high
R06981,,,8.5,0.1,298.15,uncertainty is too high
R06982,-11.5,5.5,8.5,0.1,298.15,
R06983,-28.8,20.7,8.5,0.1,298.15,
R06985,-54.5,4.5,8.5,0.1,298.15,
R06987,-1.5,9.4,8.5,0.1,298.15,
R06988,,,8.5,0.1,298.15,uncertainty is too high
R06989,-1.4,2.9,8.5,0.1,298.15,
R06990,-47.4,13.6,8.5,0.1,298.15,
R06991,,,8.5,0.1,298.15,uncertainty is too high
R06992,,,8.5,0.1,298.15,uncertainty is too high
R06993,,,8.5,0.1,298.15,uncertainty is too high
R06994,,,8.5,0.1,298.15,uncertainty is too high
R06995,,,8.5,0.1,298.15,uncertainty is too high
R06996,,,8.5,0.1,298.15,uncertainty is too high
R06997,,,8.5,0.1,298.15,uncertainty is too high
R06998,,,8.5,0.1,298.15,uncertainty is too high
R06999,,,8.5,0.1,298.15,uncertainty is too high
R07000,-361.3,44.8,8.5,0.1,298.15,
R07001,-361.3,44.8,8.5,0.1,298.15,
R07002,-10.2,51.0,8.5,0.1,298.15,
R07003,-10.2,51.0,8.5,0.1,298.15,
R07004,-10.2,51.0,8.5,0.1,298.15,
R07005,73.5,43.7,8.5,0.1,298.15,
