!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol),!sigma[dG0] (kJ/mol),!pH,!I (mM),!T (Kelvin),!Note
R02191,,,7.5,0.1,298.15,uncertainty is too high
R02192,,,7.5,0.1,298.15,uncertainty is too high
R02193,-7.7,3.4,7.5,0.1,298.15,
R02194,-11.4,18.3,7.5,0.1,298.15,
R02195,19.6,38.4,7.5,0.1,298.15,
R02196,30.4,6.9,7.5,0.1,298.15,
R02197,-100.2,10.7,7.5,0.1,298.15,
R02199,-4.7,6.9,7.5,0.1,298.15,
R02200,7.9,10.3,7.5,0.1,298.15,
R02201,19.5,2.5,7.5,0.1,298.15,
R02203,20.4,2.4,7.5,0.1,298.15,
R02204,-85.0,15.9,7.5,0.1,298.15,
R02205,34.3,14.8,7.5,0.1,298.15,
R02206,,,7.5,0.1,298.15,uncertainty is too high
R02207,,,7.5,0.1,298.15,uncertainty is too high
R02208,,,7.5,0.1,298.15,uncertainty is too high
R02209,,,7.5,0.1,298.15,uncertainty is too high
R02210,,,7.5,0.1,298.15,uncertainty is too high
R02211,,,7.5,0.1,298.15,uncertainty is too high
R02212,,,7.5,0.1,298.15,uncertainty is too high
R02213,,,7.5,0.1,298.15,uncertainty is too high
R02214,,,7.5,0.1,298.15,uncertainty is too high
R02215,,,7.5,0.1,298.15,uncertainty is too high
R02216,,,7.5,0.1,298.15,uncertainty is too high
R02218,,,7.5,0.1,298.15,uncertainty is too high
R02219,,,7.5,0.1,298.15,uncertainty is too high
R02220,-14.1,30.1,7.5,0.1,298.15,
R02221,-8.7,4.6,7.5,0.1,298.15,
R02222,,,7.5,0.1,298.15,uncertainty is too high
R02223,-59.8,43.6,7.5,0.1,298.15,
R02224,-61.8,43.6,7.5,0.1,298.15,
R02225,-0.4,53.9,7.5,0.1,298.15,
R02226,,,7.5,0.1,298.15,uncertainty is too high
R02227,0.0,53.9,7.5,0.1,298.15,
R02228,-28.2,53.9,7.5,0.1,298.15,
R02229,-5.7,2.9,7.5,0.1,298.15,
R02231,-358.9,16.0,7.5,0.1,298.15,
R02232,-10.9,45.0,7.5,0.1,298.15,
R02233,-117.6,32.4,7.5,0.1,298.15,
R02234,,,7.5,0.1,298.15,uncertainty is too high
R02235,14.7,6.2,7.5,0.1,298.15,
R02236,15.7,6.2,7.5,0.1,298.15,
R02237,,,7.5,0.1,298.15,uncertainty is too high
R02238,-13.4,6.7,7.5,0.1,298.15,
R02239,,,7.5,0.1,298.15,uncertainty is too high
R02240,,,7.5,0.1,298.15,uncertainty is too high
R02241,,,7.5,0.1,298.15,uncertainty is too high
R02242,,,7.5,0.1,298.15,uncertainty is too high
R02243,-14.1,7.2,7.5,0.1,298.15,
R02244,3.7,5.5,7.5,0.1,298.15,
R02245,-15.9,6.0,7.5,0.1,298.15,
R02246,89.9,6.1,7.5,0.1,298.15,
R02247,90.8,6.1,7.5,0.1,298.15,
R02248,,,7.5,0.1,298.15,uncertainty is too high
R02249,,,7.5,0.1,298.15,uncertainty is too high
R02250,,,7.5,0.1,298.15,uncertainty is too high
R02251,,,7.5,0.1,298.15,uncertainty is too high
R02252,54.7,8.1,7.5,0.1,298.15,
R02253,-434.9,10.7,7.5,0.1,298.15,
R02254,-435.0,10.7,7.5,0.1,298.15,
R02255,-5.7,9.2,7.5,0.1,298.15,
R02256,6.6,10.6,7.5,0.1,298.15,
R02257,29.6,3.0,7.5,0.1,298.15,
R02258,27.5,4.0,7.5,0.1,298.15,
R02259,30.6,2.9,7.5,0.1,298.15,
R02260,8.8,4.2,7.5,0.1,298.15,
R02261,18.0,4.6,7.5,0.1,298.15,
R02262,19.8,5.8,7.5,0.1,298.15,
R02263,6.4,5.8,7.5,0.1,298.15,
R02264,,,7.5,0.1,298.15,uncertainty is too high
R02265,,,7.5,0.1,298.15,uncertainty is too high
R02266,,,7.5,0.1,298.15,uncertainty is too high
R02267,,,7.5,0.1,298.15,uncertainty is too high
R02268,,,7.5,0.1,298.15,uncertainty is too high
R02269,-10.8,3.4,7.5,0.1,298.15,
R02271,1.5,5.1,7.5,0.1,298.15,
R02272,7.8,5.2,7.5,0.1,298.15,
R02273,-11.1,8.5,7.5,0.1,298.15,
R02274,-0.2,5.3,7.5,0.1,298.15,
R02276,-8.1,6.9,7.5,0.1,298.15,
R02277,,,7.5,0.1,298.15,uncertainty is too high
R02278,-34.1,5.5,7.5,0.1,298.15,
R02279,-50.5,8.2,7.5,0.1,298.15,
R02280,29.4,7.7,7.5,0.1,298.15,
R02281,,,7.5,0.1,298.15,uncertainty is too high
R02282,2.9,5.8,7.5,0.1,298.15,
R02283,-11.2,6.5,7.5,0.1,298.15,
R02284,-4.3,5.8,7.5,0.1,298.15,
R02285,,,7.5,0.1,298.15,uncertainty is too high
R02286,,,7.5,0.1,298.15,uncertainty is too high
R02287,6.6,4.1,7.5,0.1,298.15,
R02288,,,7.5,0.1,298.15,uncertainty is too high
R02289,,,7.5,0.1,298.15,uncertainty is too high
R02291,-17.9,3.4,7.5,0.1,298.15,
R02292,-118.0,12.0,7.5,0.1,298.15,
R02293,19.9,9.4,7.5,0.1,298.15,
R02294,-20.4,5.8,7.5,0.1,298.15,
R02295,1.0,17.2,7.5,0.1,298.15,
R02296,13.9,4.6,7.5,0.1,298.15,
R02297,10.4,5.8,7.5,0.1,298.15,
R02298,13.3,20.6,7.5,0.1,298.15,
R02300,,,7.5,0.1,298.15,uncertainty is too high
R02301,,,7.5,0.1,298.15,uncertainty is too high
R02302,,,7.5,0.1,298.15,uncertainty is too high
R02303,2.6,30.0,7.5,0.1,298.15,
R02305,,,7.5,0.1,298.15,uncertainty is too high
R02306,-309.4,32.6,7.5,0.1,298.15,
R02307,,,7.5,0.1,298.15,uncertainty is too high
R02309,-1053.2,27.0,7.5,0.1,298.15,
R02310,8.6,28.0,7.5,0.1,298.15,
R02311,-353.9,43.8,7.5,0.1,298.15,
R02313,33.4,6.0,7.5,0.1,298.15,
R02315,34.3,6.0,7.5,0.1,298.15,
R02317,-9.0,13.1,7.5,0.1,298.15,
R02318,0.0,7.8,7.5,0.1,298.15,
R02319,,,7.5,0.1,298.15,uncertainty is too high
R02320,,,7.5,0.1,298.15,uncertainty is too high
R02321,,,7.5,0.1,298.15,uncertainty is too high
R02322,4.6,10.7,7.5,0.1,298.15,
R02323,6.0,9.8,7.5,0.1,298.15,
R02324,-34.6,9.9,7.5,0.1,298.15,
R02325,-24.4,19.3,7.5,0.1,298.15,
R02326,4.3,4.7,7.5,0.1,298.15,
R02327,-23.8,21.5,7.5,0.1,298.15,
R02328,-0.6,5.8,7.5,0.1,298.15,
R02329,-6.6,4.9,7.5,0.1,298.15,
R02330,-30.1,18.6,7.5,0.1,298.15,
R02331,1.5,18.6,7.5,0.1,298.15,
R02332,-21.1,22.7,7.5,0.1,298.15,
R02334,,,7.5,0.1,298.15,uncertainty is too high
R02335,57.0,7.5,7.5,0.1,298.15,
R02336,,,7.5,0.1,298.15,uncertainty is too high
R02337,,,7.5,0.1,298.15,uncertainty is too high
R02338,-339.5,12.5,7.5,0.1,298.15,
R02339,-451.7,12.6,7.5,0.1,298.15,
R02340,19.2,5.8,7.5,0.1,298.15,
R02341,2.3,14.9,7.5,0.1,298.15,
R02343,17.7,5.7,7.5,0.1,298.15,
R02344,17.8,5.1,7.5,0.1,298.15,
R02345,1.9,6.2,7.5,0.1,298.15,
R02347,,,7.5,0.1,298.15,uncertainty is too high
R02349,,,7.5,0.1,298.15,uncertainty is too high
R02350,,,7.5,0.1,298.15,uncertainty is too high
R02351,,,7.5,0.1,298.15,uncertainty is too high
R02352,2.1,2.9,7.5,0.1,298.15,
R02353,3.1,3.0,7.5,0.1,298.15,
R02354,-438.8,7.8,7.5,0.1,298.15,
R02355,-439.8,7.8,7.5,0.1,298.15,
R02356,-405.9,6.6,7.5,0.1,298.15,
R02358,-63.1,9.2,7.5,0.1,298.15,
R02359,,,7.5,0.1,298.15,uncertainty is too high
R02360,-1090.9,5.2,7.5,0.1,298.15,
R02363,-277.5,24.5,7.5,0.1,298.15,
R02364,,,7.5,0.1,298.15,uncertainty is too high
R02365,,,7.5,0.1,298.15,uncertainty is too high
R02366,,,7.5,0.1,298.15,uncertainty is too high
R02367,-42.4,13.7,7.5,0.1,298.15,
R02368,17.4,5.8,7.5,0.1,298.15,
R02369,-13.1,4.4,7.5,0.1,298.15,
R02370,-20.7,15.0,7.5,0.1,298.15,
R02371,-18.0,20.4,7.5,0.1,298.15,
R02372,-15.3,20.6,7.5,0.1,298.15,
R02373,,,7.5,0.1,298.15,uncertainty is too high
R02374,,,7.5,0.1,298.15,uncertainty is too high
R02375,,,7.5,0.1,298.15,uncertainty is too high
R02376,-37.3,3.8,7.5,0.1,298.15,
R02377,23.1,6.1,7.5,0.1,298.15,
R02378,,,7.5,0.1,298.15,uncertainty is too high
R02379,,,7.5,0.1,298.15,uncertainty is too high
R02380,6.8,5.8,7.5,0.1,298.15,
R02381,,,7.5,0.1,298.15,uncertainty is too high
R02382,-94.5,13.6,7.5,0.1,298.15,
R02383,-439.5,14.9,7.5,0.1,298.15,
R02384,,,7.5,0.1,298.15,uncertainty is too high
R02385,-28.9,43.7,7.5,0.1,298.15,
R02387,-17.3,10.6,7.5,0.1,298.15,
R02388,-42.1,12.5,7.5,0.1,298.15,
R02389,0.5,108.3,7.5,0.1,298.15,
R02391,-106.1,125.5,7.5,0.1,298.15,
R02393,-105.1,125.5,7.5,0.1,298.15,
R02394,-666.5,125.7,7.5,0.1,298.15,
R02395,,,7.5,0.1,298.15,uncertainty is too high
R02396,,,7.5,0.1,298.15,uncertainty is too high
R02397,,,7.5,0.1,298.15,uncertainty is too high
R02398,,,7.5,0.1,298.15,uncertainty is too high
R02401,-43.9,5.4,7.5,0.1,298.15,
R02402,-4.4,5.3,7.5,0.1,298.15,
R02404,-4.4,6.1,7.5,0.1,298.15,
R02405,-1.9,6.4,7.5,0.1,298.15,
R02406,-8.1,6.8,7.5,0.1,298.15,
R02407,-3.2,6.3,7.5,0.1,298.15,
R02408,35.6,14.6,7.5,0.1,298.15,
R02409,,,7.5,0.1,298.15,uncertainty is too high
R02410,-13.0,8.9,7.5,0.1,298.15,
R02411,-5.5,6.1,7.5,0.1,298.15,
R02412,-7.7,3.3,7.5,0.1,298.15,
R02413,75.2,9.5,7.5,0.1,298.15,
R02415,15.6,47.0,7.5,0.1,298.15,
R02416,1.9,36.1,7.5,0.1,298.15,
R02417,,,7.5,0.1,298.15,uncertainty is too high
R02418,,,7.5,0.1,298.15,uncertainty is too high
R02419,18.9,5.8,7.5,0.1,298.15,
R02420,,,7.5,0.1,298.15,uncertainty is too high
R02421,222.2,3.2,7.5,0.1,298.15,
R02422,3.2,5.8,7.5,0.1,298.15,
R02423,13.5,16.6,7.5,0.1,298.15,
R02424,-58.6,18.6,7.5,0.1,298.15,
R02425,-58.6,18.6,7.5,0.1,298.15,
R02426,-56.6,5.4,7.5,0.1,298.15,
R02427,-22.2,5.0,7.5,0.1,298.15,
R02428,-23.9,4.9,7.5,0.1,298.15,
R02429,-42.0,4.2,7.5,0.1,298.15,
R02430,-14.8,4.5,7.5,0.1,298.15,
R02432,,,7.5,0.1,298.15,uncertainty is too high
R02433,,,7.5,0.1,298.15,uncertainty is too high
R02434,,,7.5,0.1,298.15,uncertainty is too high
R02436,,,7.5,0.1,298.15,uncertainty is too high
R02437,0.2,3.4,7.5,0.1,298.15,
R02438,1.9,2.3,7.5,0.1,298.15,
R02439,-14.7,4.6,7.5,0.1,298.15,
R02441,17.0,4.8,7.5,0.1,298.15,
R02442,-440.5,50.7,7.5,0.1,298.15,
R02443,-881.1,55.6,7.5,0.1,298.15,
R02444,-460.6,47.4,7.5,0.1,298.15,
R02445,,,7.5,0.1,298.15,uncertainty is too high
R02446,,,7.5,0.1,298.15,uncertainty is too high
R02447,,,7.5,0.1,298.15,uncertainty is too high
R02449,-440.9,32.5,7.5,0.1,298.15,
R02450,-24.5,11.9,7.5,0.1,298.15,
R02451,-57.1,34.6,7.5,0.1,298.15,
R02452,-26.1,33.4,7.5,0.1,298.15,
R02453,-22.8,37.4,7.5,0.1,298.15,
R02454,11.2,5.7,7.5,0.1,298.15,
R02455,10.6,4.9,7.5,0.1,298.15,
R02456,11.6,4.9,7.5,0.1,298.15,
R02457,-100.9,9.7,7.5,0.1,298.15,
R02458,-58.8,14.4,7.5,0.1,298.15,
R02459,,,7.5,0.1,298.15,uncertainty is too high
R02460,,,7.5,0.1,298.15,uncertainty is too high
R02461,3.9,5.8,7.5,0.1,298.15,
R02462,20.2,21.4,7.5,0.1,298.15,
R02463,61.3,21.2,7.5,0.1,298.15,
R02464,-0.0,22.3,7.5,0.1,298.15,
R02466,,,7.5,0.1,298.15,uncertainty is too high
R02467,,,7.5,0.1,298.15,uncertainty is too high
R02468,-406.6,26.1,7.5,0.1,298.15,
R02469,-406.6,26.1,7.5,0.1,298.15,
R02470,-393.4,26.4,7.5,0.1,298.15,
R02471,16.3,4.3,7.5,0.1,298.15,
R02472,17.7,5.8,7.5,0.1,298.15,
R02473,-46.1,2.6,7.5,0.1,298.15,
R02474,6.9,2.4,7.5,0.1,298.15,
R02476,,,7.5,0.1,298.15,uncertainty is too high
R02477,,,7.5,0.1,298.15,uncertainty is too high
R02478,,,7.5,0.1,298.15,uncertainty is too high
R02480,,,7.5,0.1,298.15,uncertainty is too high
R02481,-24.5,17.0,7.5,0.1,298.15,
R02482,-26.3,17.0,7.5,0.1,298.15,
R02484,3.5,17.6,7.5,0.1,298.15,
R02485,-21.1,16.0,7.5,0.1,298.15,
R02486,-541.8,19.0,7.5,0.1,298.15,
R02487,33.4,31.5,7.5,0.1,298.15,
R02488,,,7.5,0.1,298.15,uncertainty is too high
R02489,-8.2,17.5,7.5,0.1,298.15,
R02490,4.5,31.3,7.5,0.1,298.15,
R02491,4.5,31.3,7.5,0.1,298.15,
R02492,-287.7,13.1,7.5,0.1,298.15,
R02493,-15.5,5.3,7.5,0.1,298.15,
R02494,13.0,5.3,7.5,0.1,298.15,
R02497,,,7.5,0.1,298.15,uncertainty is too high
R02498,,,7.5,0.1,298.15,uncertainty is too high
R02499,-5.1,4.6,7.5,0.1,298.15,
R02501,,,7.5,0.1,298.15,uncertainty is too high
R02502,-16.3,4.3,7.5,0.1,298.15,
R02503,,,7.5,0.1,298.15,uncertainty is too high
R02504,,,7.5,0.1,298.15,uncertainty is too high
R02505,-163.9,45.3,7.5,0.1,298.15,
R02506,-13.8,12.9,7.5,0.1,298.15,
R02508,62.9,12.0,7.5,0.1,298.15,
R02509,-2.4,10.2,7.5,0.1,298.15,
R02511,,,7.5,0.1,298.15,uncertainty is too high
R02512,-186.9,10.4,7.5,0.1,298.15,
R02513,-13.9,18.3,7.5,0.1,298.15,
R02514,-439.5,14.3,7.5,0.1,298.15,
R02515,-439.5,14.3,7.5,0.1,298.15,
R02516,-440.5,14.4,7.5,0.1,298.15,
R02517,-440.5,14.4,7.5,0.1,298.15,
R02518,-454.6,18.6,7.5,0.1,298.15,
R02519,-258.7,12.2,7.5,0.1,298.15,
R02520,-386.7,18.6,7.5,0.1,298.15,
R02521,-548.2,13.8,7.5,0.1,298.15,
R02522,-47.3,5.9,7.5,0.1,298.15,
R02526,-23.9,4.9,7.5,0.1,298.15,
R02527,15.1,4.3,7.5,0.1,298.15,
R02528,-18.5,3.4,7.5,0.1,298.15,
R02529,-96.2,9.6,7.5,0.1,298.15,
R02530,23.5,5.8,7.5,0.1,298.15,
R02531,15.1,4.3,7.5,0.1,298.15,
R02532,-94.4,18.6,7.5,0.1,298.15,
R02533,,,7.5,0.1,298.15,uncertainty is too high
R02534,,,7.5,0.1,298.15,uncertainty is too high
R02535,,,7.5,0.1,298.15,uncertainty is too high
R02536,-41.1,10.6,7.5,0.1,298.15,
R02537,-40.1,10.6,7.5,0.1,298.15,
R02539,-12.9,3.9,7.5,0.1,298.15,
R02540,-10.8,10.9,7.5,0.1,298.15,
R02541,,,7.5,0.1,298.15,uncertainty is too high
R02542,,,7.5,0.1,298.15,uncertainty is too high
R02543,,,7.5,0.1,298.15,uncertainty is too high
R02544,24.8,4.1,7.5,0.1,298.15,
R02545,37.3,5.8,7.5,0.1,298.15,
R02546,-11.0,6.6,7.5,0.1,298.15,
R02547,14.5,8.7,7.5,0.1,298.15,
R02548,4.5,31.8,7.5,0.1,298.15,
R02549,-53.2,5.4,7.5,0.1,298.15,
R02550,367.2,8.6,7.5,0.1,298.15,
R02551,,,7.5,0.1,298.15,uncertainty is too high
R02552,,,7.5,0.1,298.15,uncertainty is too high
R02553,3.5,29.3,7.5,0.1,298.15,
R02554,-357.8,19.6,7.5,0.1,298.15,
R02555,11.6,5.3,7.5,0.1,298.15,
R02556,-17.8,6.6,7.5,0.1,298.15,
R02557,11.0,6.7,7.5,0.1,298.15,
R02558,,,7.5,0.1,298.15,uncertainty is too high
R02559,241.2,6.0,7.5,0.1,298.15,
R02560,229.9,8.4,7.5,0.1,298.15,
R02561,-447.7,16.1,7.5,0.1,298.15,
R02562,-448.7,16.1,7.5,0.1,298.15,
R02563,,,7.5,0.1,298.15,uncertainty is too high
R02564,,,7.5,0.1,298.15,uncertainty is too high
R02565,,,7.5,0.1,298.15,uncertainty is too high
R02566,,,7.5,0.1,298.15,uncertainty is too high
R02568,28.9,2.3,7.5,0.1,298.15,
R02569,,,7.5,0.1,298.15,uncertainty is too high
R02570,,,7.5,0.1,298.15,uncertainty is too high
R02571,,,7.5,0.1,298.15,uncertainty is too high
R02572,,,7.5,0.1,298.15,uncertainty is too high
R02573,,,7.5,0.1,298.15,uncertainty is too high
R02574,,,7.5,0.1,298.15,uncertainty is too high
R02575,-9.1,5.8,7.5,0.1,298.15,
R02576,-22.4,34.6,7.5,0.1,298.15,
R02577,23.3,3.4,7.5,0.1,298.15,
R02580,17.7,37.7,7.5,0.1,298.15,
R02581,4.5,36.7,7.5,0.1,298.15,
R02583,-31.1,38.2,7.5,0.1,298.15,
R02584,,,7.5,0.1,298.15,uncertainty is too high
R02585,,,7.5,0.1,298.15,uncertainty is too high
R02586,,,7.5,0.1,298.15,uncertainty is too high
R02587,-13.8,4.8,7.5,0.1,298.15,
R02588,,,7.5,0.1,298.15,uncertainty is too high
R02589,-439.5,14.3,7.5,0.1,298.15,
R02590,,,7.5,0.1,298.15,uncertainty is too high
R02591,,,7.5,0.1,298.15,uncertainty is too high
R02592,,,7.5,0.1,298.15,uncertainty is too high
R02593,8.7,3.4,7.5,0.1,298.15,
R02594,-69.3,9.3,7.5,0.1,298.15,
R02595,42.0,23.7,7.5,0.1,298.15,
R02596,,,7.5,0.1,298.15,uncertainty is too high
R02597,,,7.5,0.1,298.15,uncertainty is too high
R02598,,,7.5,0.1,298.15,uncertainty is too high
R02599,,,7.5,0.1,298.15,uncertainty is too high
R02600,,,7.5,0.1,298.15,uncertainty is too high
R02601,-0.6,5.4,7.5,0.1,298.15,
R02602,-13.1,9.4,7.5,0.1,298.15,
R02603,55.2,9.9,7.5,0.1,298.15,
R02604,42.9,8.4,7.5,0.1,298.15,
R02605,,,7.5,0.1,298.15,uncertainty is too high
R02606,-52.8,15.6,7.5,0.1,298.15,
R02609,,,7.5,0.1,298.15,uncertainty is too high
R02610,,,7.5,0.1,298.15,uncertainty is too high
R02611,20.2,10.2,7.5,0.1,298.15,
R02612,,,7.5,0.1,298.15,uncertainty is too high
R02613,-94.4,13.4,7.5,0.1,298.15,
R02615,-17.5,11.8,7.5,0.1,298.15,
R02616,,,7.5,0.1,298.15,uncertainty is too high
R02617,,,7.5,0.1,298.15,uncertainty is too high
R02618,,,7.5,0.1,298.15,uncertainty is too high
R02619,,,7.5,0.1,298.15,uncertainty is too high
R02620,,,7.5,0.1,298.15,uncertainty is too high
R02621,,,7.5,0.1,298.15,uncertainty is too high
R02622,,,7.5,0.1,298.15,uncertainty is too high
R02623,,,7.5,0.1,298.15,uncertainty is too high
R02624,,,7.5,0.1,298.15,uncertainty is too high
R02625,,,7.5,0.1,298.15,uncertainty is too high
R02626,,,7.5,0.1,298.15,uncertainty is too high
R02627,,,7.5,0.1,298.15,uncertainty is too high
R02628,,,7.5,0.1,298.15,uncertainty is too high
R02630,,,7.5,0.1,298.15,uncertainty is too high
R02631,,,7.5,0.1,298.15,uncertainty is too high
R02632,,,7.5,0.1,298.15,uncertainty is too high
R02633,,,7.5,0.1,298.15,uncertainty is too high
R02634,2.4,3.8,7.5,0.1,298.15,
R02636,-6.0,7.1,7.5,0.1,298.15,
R02637,17.8,5.9,7.5,0.1,298.15,
R02639,18.7,5.9,7.5,0.1,298.15,
R02640,17.7,5.3,7.5,0.1,298.15,
R02642,,,7.5,0.1,298.15,uncertainty is too high
R02643,,,7.5,0.1,298.15,uncertainty is too high
R02644,,,7.5,0.1,298.15,uncertainty is too high
R02646,-25.7,11.6,7.5,0.1,298.15,
R02648,-34.7,33.5,7.5,0.1,298.15,
R02649,30.1,6.0,7.5,0.1,298.15,
R02650,,,7.5,0.1,298.15,uncertainty is too high
R02651,,,7.5,0.1,298.15,uncertainty is too high
R02652,,,7.5,0.1,298.15,uncertainty is too high
R02654,,,7.5,0.1,298.15,uncertainty is too high
R02655,-42.4,16.6,7.5,0.1,298.15,
R02656,-258.8,12.0,7.5,0.1,298.15,
R02657,173.0,18.6,7.5,0.1,298.15,
R02658,-10.1,6.9,7.5,0.1,298.15,
R02659,,,7.5,0.1,298.15,uncertainty is too high
R02661,,,7.5,0.1,298.15,uncertainty is too high
R02662,,,7.5,0.1,298.15,uncertainty is too high
R02663,,,7.5,0.1,298.15,uncertainty is too high
R02664,-24.7,4.6,7.5,0.1,298.15,
R02665,-244.5,12.9,7.5,0.1,298.15,
R02666,,,7.5,0.1,298.15,uncertainty is too high
R02667,,,7.5,0.1,298.15,uncertainty is too high
R02668,-56.8,17.5,7.5,0.1,298.15,
R02669,-8.2,17.8,7.5,0.1,298.15,
R02670,,,7.5,0.1,298.15,uncertainty is too high
R02671,,,7.5,0.1,298.15,uncertainty is too high
R02672,-11.0,12.2,7.5,0.1,298.15,
R02673,-125.6,14.4,7.5,0.1,298.15,
R02675,116.5,25.5,7.5,0.1,298.15,
R02676,,,7.5,0.1,298.15,uncertainty is too high
R02677,-35.3,7.7,7.5,0.1,298.15,
R02678,-42.6,17.0,7.5,0.1,298.15,
R02679,20.2,17.1,7.5,0.1,298.15,
R02680,21.2,17.1,7.5,0.1,298.15,
R02681,-173.2,18.9,7.5,0.1,298.15,
R02682,,,7.5,0.1,298.15,uncertainty is too high
R02683,17.7,36.9,7.5,0.1,298.15,
R02684,4.5,36.7,7.5,0.1,298.15,
R02685,,,7.5,0.1,298.15,uncertainty is too high
R02687,,,7.5,0.1,298.15,uncertainty is too high
R02688,,,7.5,0.1,298.15,uncertainty is too high
R02689,,,7.5,0.1,298.15,uncertainty is too high
R02691,,,7.5,0.1,298.15,uncertainty is too high
R02692,,,7.5,0.1,298.15,uncertainty is too high
R02693,,,7.5,0.1,298.15,uncertainty is too high
R02694,,,7.5,0.1,298.15,uncertainty is too high
R02695,-42.7,10.6,7.5,0.1,298.15,
R02697,-41.7,10.6,7.5,0.1,298.15,
R02698,-439.5,14.3,7.5,0.1,298.15,
R02699,-11.5,10.7,7.5,0.1,298.15,
R02700,-7.4,20.6,7.5,0.1,298.15,
R02701,-18.2,21.4,7.5,0.1,298.15,
R02702,-326.9,19.0,7.5,0.1,298.15,
R02703,8.3,2.4,7.5,0.1,298.15,
R02704,,,7.5,0.1,298.15,uncertainty is too high
R02705,-15.6,6.0,7.5,0.1,298.15,
R02706,13.0,6.0,7.5,0.1,298.15,
R02707,25.7,3.4,7.5,0.1,298.15,
R02708,,,7.5,0.1,298.15,uncertainty is too high
R02709,,,7.5,0.1,298.15,uncertainty is too high
R02711,-26.8,8.5,7.5,0.1,298.15,
R02712,-12.4,8.4,7.5,0.1,298.15,
R02713,-284.2,7.1,7.5,0.1,298.15,
R02714,-23.9,4.9,7.5,0.1,298.15,
R02715,,,7.5,0.1,298.15,uncertainty is too high
R02716,,,7.5,0.1,298.15,uncertainty is too high
R02717,,,7.5,0.1,298.15,uncertainty is too high
R02718,,,7.5,0.1,298.15,uncertainty is too high
R02719,-11.6,12.4,7.5,0.1,298.15,
R02720,-44.3,13.7,7.5,0.1,298.15,
R02721,,,7.5,0.1,298.15,uncertainty is too high
R02722,-30.5,6.2,7.5,0.1,298.15,
R02723,,,7.5,0.1,298.15,uncertainty is too high
R02724,,,7.5,0.1,298.15,uncertainty is too high
R02725,,,7.5,0.1,298.15,uncertainty is too high
R02726,,,7.5,0.1,298.15,uncertainty is too high
R02727,4.5,2.4,7.5,0.1,298.15,
R02728,-7.4,1.5,7.5,0.1,298.15,
R02729,-1.8,4.1,7.5,0.1,298.15,
R02730,-9.0,10.2,7.5,0.1,298.15,
R02731,-31.4,5.9,7.5,0.1,298.15,
R02732,2.9,5.9,7.5,0.1,298.15,
R02733,-7.5,10.3,7.5,0.1,298.15,
R02734,8.0,7.3,7.5,0.1,298.15,
R02735,-1.7,5.8,7.5,0.1,298.15,
R02736,-5.2,2.6,7.5,0.1,298.15,
R02737,-17.7,3.7,7.5,0.1,298.15,
R02738,,,7.5,0.1,298.15,uncertainty is too high
R02739,,,7.5,0.1,298.15,uncertainty is too high
R02740,2.5,0.8,7.5,0.1,298.15,
R02741,-24.7,18.8,7.5,0.1,298.15,
R02742,14.7,20.9,7.5,0.1,298.15,
R02743,-14.6,11.2,7.5,0.1,298.15,
R02744,,,7.5,0.1,298.15,uncertainty is too high
R02745,,,7.5,0.1,298.15,uncertainty is too high
R02746,,,7.5,0.1,298.15,uncertainty is too high
R02747,,,7.5,0.1,298.15,uncertainty is too high
R02748,9.5,3.4,7.5,0.1,298.15,
R02749,-29.1,6.7,7.5,0.1,298.15,
R02750,35.7,4.8,7.5,0.1,298.15,
R02751,,,7.5,0.1,298.15,uncertainty is too high
R02752,-42.0,6.5,7.5,0.1,298.15,
R02754,21.8,5.5,7.5,0.1,298.15,
R02755,29.4,4.7,7.5,0.1,298.15,
R02756,,,7.5,0.1,298.15,uncertainty is too high
R02757,,,7.5,0.1,298.15,uncertainty is too high
R02758,,,7.5,0.1,298.15,uncertainty is too high
R02760,,,7.5,0.1,298.15,uncertainty is too high
R02762,-43.9,8.5,7.5,0.1,298.15,
R02763,11.9,11.4,7.5,0.1,298.15,
R02764,-32.0,8.9,7.5,0.1,298.15,
R02765,0.0,5.8,7.5,0.1,298.15,
R02766,,,7.5,0.1,298.15,uncertainty is too high
R02767,,,7.5,0.1,298.15,uncertainty is too high
R02768,,,7.5,0.1,298.15,uncertainty is too high
R02769,,,7.5,0.1,298.15,uncertainty is too high
R02770,,,7.5,0.1,298.15,uncertainty is too high
R02772,12.3,23.8,7.5,0.1,298.15,
R02773,-1.6,5.8,7.5,0.1,298.15,
R02776,4.5,22.2,7.5,0.1,298.15,
R02777,4.5,22.2,7.5,0.1,298.15,
R02778,-6.8,4.4,7.5,0.1,298.15,
R02780,,,7.5,0.1,298.15,uncertainty is too high
R02781,11.3,31.3,7.5,0.1,298.15,
R02782,,,7.5,0.1,298.15,uncertainty is too high
R02783,-29.3,30.3,7.5,0.1,298.15,
R02786,-23.0,34.3,7.5,0.1,298.15,
R02788,-24.0,34.5,7.5,0.1,298.15,
R02789,,,7.5,0.1,298.15,uncertainty is too high
R02790,,,7.5,0.1,298.15,uncertainty is too high
R02791,,,7.5,0.1,298.15,uncertainty is too high
R02792,,,7.5,0.1,298.15,uncertainty is too high
R02793,,,7.5,0.1,298.15,uncertainty is too high
R02794,,,7.5,0.1,298.15,uncertainty is too high
R02797,,,7.5,0.1,298.15,uncertainty is too high
R02798,,,7.5,0.1,298.15,uncertainty is too high
